Latitude	Longitude	In(2L)t	In(2R)Ns	In(3L)P	In(3R)Payne	DEST
30.991	-83.371	0.286	0.106	0.073	0.284	0
32.08	130.35	0.005	0.005	0	0	0
32.22	-110.92	0.278	0.236	0.194	0.236	0
32.41	-91.19	0.0364	0.0357	0.0545	0.1111	0
32.6	74.86	0.1885	0.123	0.1557	0.2295	0
33.22	130.16	0.005	0	0	0	0
33.3	130.69	0.12	0.005	0	0.09	0
33.4	-80.35	0.242	0.008	0.009	0.069	0
33.42	-111.83	0.1	0.25	0.09	0.24	0
33.45	131.35	0.045	0.055	0	0.05	0
33.5	132.54	0	0	0.003	0	0
33.58	-101.86	0.08	0.178	0.199	0.195	0
33.77	-89.81	0.0971	0.08	0.0229	0.2057	0
33.95	-83.36	0.417873403	0.039100958	0.01662787	0.02971489	0
34	-81.03	0.08	0.08	0.01	0.13	0
34.21	-89.95	0.1346	0.0577	0.0577	0.1321	0
34.55	135.5	0.16	0.103	0.071	0.076	0
34.72	135.33	0.155	0.083333333	0.052666667	0.126	0
34.73	134.04	0.04	0.04	0.003	0.025	0
34.8	135.43	0.12	0.105	0.075	0.1	0
34.83	133.26	0.025	0.005	0.005	0.015	0
35.066461	33.322646	0.323964497	0.001141987	0.144122765	0.149127446	0
35.12	138.92	0.138333333	0.058066667	0.043866667	0.129533333	0
35.25	136.87	0.025	0.02	0.015	0.07	0
35.33	139.35	0.138	0.116	0.014	0.065	0
35.4	-119.02	0.029	0.152	NA	NA	0
35.47	137.05	0.15	0.035	0.015	0.185	0
35.48	132.82	0.015	0.01	0.01	0.095	0
35.5	-78.74	0.054	0.096	0.016	0.118	0
35.5	133.81	0.19	0.135	0.105	0.19	0
35.63	139.27	0.2051875	0.16	0.045	0.234625	0
35.66	138.57	0.2755	0.201	0.055	0.147	0
35.76	-78.66	0.153658537	0.058536585	0.014634146	0.034146341	0
35.77	-78.64	0.051816667	0.1118	0.0211	0.105966667	0
35.78	-78.638	0.093	0.091	0.024	0.021	0
35.82	-78.87	0.0575	0.076	0.038	0.1515	0
35.9	139.63	0.087	0.076	0.022	0.054	0
35.97	-83.92	0.042	0.126	0.02	0.112	0
36.12	137.95	0.097	0.0845	0.01175	0.14575	0
36.35	139.7	0.126666667	0.118333333	0.055	0.108333333	0
36.68	137.18	0.045	0.1	0.045	0.13	0
37.13	138.24	0.1	0.04	0.01	0.03	0
37.3308	-3.173416	0.26523888	0.030934213	0.065760307	0.089876033	0
37.3377875	-3.1786148	0.238916256	0.051552431	0.057003654	0.076576577	0
37.353733	-3.167179	0.101134216	0.054545455	0.044805623	0.113372093	0
37.661547	-2.79631	0.284708249	0.013942857	0.128129602	0.044728435	0
37.67	-75.69	0	0.07	0.07	0.14	0
37.97	-120.26	0.055161084	0.024527972	0.003930548	0.025192137	0
38	-78.47	0.2340071	0.017794513	0.003756684	0.017990116	0
38.02	-121.2	0.017206282	0.016646807	0.003624028	0.008328281	0
38.03	-78.479	0.1255	0	0	0.0105	0
38.08	140.17	0.22675	0.11225	0.00575	0.101	0
38.18	20.57	0.0462	0.0769	0	0	0
38.28	141	0.12	0.07	0.005	0.85	0
38.53	-121.97	0	0	0	0	0
38.59	-90.36	0.053325	0.085275	0.04795	0.196725	0
38.68	-122.046	0.054537932	0.025951759	0.006103648	0.043960179	0
38.74	-120.74	0.049492989	0.032052866	0.002395841	0.026252261	0
39.0913433	-95.6246509	0.197799624	0.080189725	0.005426273	0.070391261	0
39.152529	-3.0616048	0.201750771	0.017536646	0.052903973	0.018611052	0
39.15805	-3.021	0.258881492	0.06019379	0.074487371	0.062169286	0
39.202831	-95.741527	0.22068392	0.021021322	0.009522146	0.108839171	0
39.23	-78.16	0.023	0	0	0.015	0
39.5	141.29	0.205	0.05	0.01	0.07	0
39.53	-75.245	0.1639	0.0376	0.0117	0.0447	0
39.76	140.12	0.045	0.06	0.025	0.08	0
39.88	-75.41	0.176918132	0.069633081	0.00547159	0.043436948	0
39.91	116.41	0.133333333	0	0.3	0.133333333	0
40.11	-88.21	0.18362882	0.046360327	0.003436774	0.027497937	0
40.231444	32.260328	0.167601649	0.01253603	0.046932759	0.100479274	0
40.63	-96.96	0.045	0.045	0.091	0.091	0
40.793395	-77.860001	0.190027489	0.067616846	0.005915222	0.057407711	0
40.81	-96.68	0.107	0.147	0.073	0.153	0
41.15	-8.41	0.206085122	0.034256589	0.086556025	0.137170098	0
41.383	-8.767	0.381	0.081	0.128	0.195	0
41.383	2.183	0.1765	0.0615	0.0525	0.047	0
41.6175899	0.6200146	0.246659796	0.014246567	0.101064322	0.160849489	0
41.656416	0.388472	0.264485619	0.002927589	0.079645183	0.19081555	0
41.85	140.4	0.16	0.075	0.13	0.125	0
42.1111	-86.4483	0.149170774	0.028306426	0.013424152	0.018715139	0
42.3	-122.86	0	0.005	NA	NA	0
42.35	-76.57	0.105263158	0.026315789	0	0.026315789	0
42.443	-76.5	0.147	0.0935	0	0	0
42.45	-71.67	0.165534736	0.055163338	0.00216661	0.015622793	0
42.456	-71.674	0.21	0.03	0	0.0345	0
43.08	-79.04	0	0	0.005	0	0
43.095	-89.661	0.099666667	0.012666667	0	0.030666667	0
43.11	-89.65	0.127111112	0.04245616	0.009114575	0.05075867	0
43.2	-5.9	0.238190476	0.124428571	0.185380952	0.173	0
43.4	22.42	0.0890473	0.014962802	0.02428148	0.000583036	0
43.6	3.88	0.063157895	0	0.044444444	0.106060606	0
43.67	-70.26	0.024	0.032	0.016	0.032	0
44	-123.09	0.014	0.066	NA	NA	0
44.023	-69.884	0.168666667	0.092666667	0	0.01	0
44.5015	34.1661	0.083003953	0.008305648	0.013690476	0.015471167	0
44.5015	34.16611944	0.145118834	0.03334843	0.022078109	0.078709761	0
44.976813	4.930005	0.078356676	0.001248953	0.012814854	0.023621392	0
44.977	4.93	0.052540924	0.000300388	0.02547589	0.061409957	0
45.15	20.18	0.074493608	0.038366219	0.029009752	0.002232143	0
46.2	11.13333	0.129770992	0.001026343	0.008766803	0.007121058	0
46.212856	11.08755	0.107981221	0.059689507	0.07398568	0.066766692	0
46.217939	11.123423	0.155518395	0.000456204	0.097293594	0.110709988	0
46.25	20.13	0.17	0.041237113	0.044013683	0.009892828	0
46.44	30.77	0.144456887	0.09277177	0.050596659	0.00870322	0
46.44155556	30.77169444	0.205155142	0.083480383	0.040394897	0.051339666	0
46.49	30.71	0.209440195	0.066737568	0.021719355	0.055059499	0
46.517	11.367	0.227	0.089	0.06	0.041	0
46.53	-80.96	0.132383633	0.026829485	0.002407108	0.027487787	0
46.5670416	6.701867	0.409133521	0.095802102	0.055331366	0.162431413	0
46.8136889	13.50794792	0.302542085	0.049036389	0.033688625	0.130193927	0
47.6062	-122.3321	0.074764249	0.032087473	0.003390444	0.018513738	0
48.18	11.61	0.30800968	0.106906817	0.011503285	0.040921363	0
48.2	16.55	0.4495	0.045	0.0385	0.1035	0
48.218	7.82	0.240223093	0.069130988	0.01368531	0.078813676	0
48.218024	7.819513	0.114367058	0.036087207	0.010157747	0.057068871	0
48.375	15.56	0.210000612	0.075887756	0.022424125	0.039708364	0
48.75	30.2	0.15374677	0.139844257	0.065217391	0.106044539	0
48.75327778	30.20580556	0.157743539	0.083958755	0.073649163	0.09927949	0
48.754	2.158	0.248745942	0.052327954	0.064180755	0.064352282	0
48.7543324	2.1584108	0.152712793	0.029856791	0.059797456	0.101507588	0
48.76	30.17	0.159118727	0.234124629	0.089775561	0.095878136	0
49.32991667	23.50280556	0.15685175	0.088596493	0.008940183	0.122714065	0
49.72	31.53	0.166383701	0.045143087	0.068117978	0.068965517	0
49.81852778	36.05475	0.189240776	0.073387262	0.077781799	0.049837368	0
50.25375	32.51880556	0.196892349	0.070951344	0.095705827	0.072296175	0
50.34402778	30.48911111	0.198219094	0.121306965	0.043617495	0.056300534	0
50.38	30.36	0.231322194	0.130575021	0.07410654	0.045172537	0
50.383374	30.368038	0.21027668	0.170296658	0.075983503	0.02039627	0
50.3834	30.3682	0.231481481	0.103588355	0.06656666	0.04249668	0
50.48469444	32.71425	0.191460085	0.058782542	0.098513291	0.065498604	0
50.53752	32.51880556	0.25648415	0.096471791	0.068925062	0.055737705	0
51.27	30.21	0.249576988	0.154292825	0.060304143	0.000650195	0
51.27263889	30.22136111	0.17249104	0.059215853	0.082362166	0.045298466	0
51.27888889	29.39438889	0.201726873	0.050941028	0.050367952	0.030798586	0
51.279245	30.213118	0.159140839	0.053307545	0.040742526	0.036690289	0
51.3352	30.136179	0.236055777	0.103821197	0.042632231	0.008342023	0
51.37	30.13	0.244186047	0.153181189	0.018228382	0.035237587	0
51.37330556	30.13830556	0.175500706	0.089702116	0.06195771	0.025103458	0
51.38691667	30.07330556	0.267293252	0.095580813	0.034272745	0.015681631	0
51.4	30.05416645	0.313504823	0.132829714	0.0968849	0.049206349	0
52.02	5.1	0.236842105	0	0.026315789	0.026315789	0
52.142193	23.662434	0.15969257	0.037724898	0.040781779	0.034123223	0
52.433592	-1.102667	0.07589658	0.01928494	0.025664697	0.026666667	0
52.46	-0.959	0.123628383	0.027366609	0.000141263	0.01249321	0
52.4608	-0.959	0.039676708	0.010699133	0.012182283	0.001713062	0
52.475769	-0.921517	0.017768301	0.020035461	0.022984887	0.03890411	0
53.39052	-1.520599	0.151146132	0.002952574	0.001540832	0.029977376	0
53.391	-1.521	0.230824373	0.011127326	0.001062861	0.04185022	0
53.99778	38.13167	0.233311302	0.000164312	0.02333738	0.028117914	0
54.27342	19.620169	0.312177016	0.048112387	0.00192013	0.011665505	0
54.35	18.64	0.253164557	0.01037385	0.002586653	0.075980392	0
55.694	13.198	0.129667615	0.007010204	0.014378838	0.017938141	0
55.945128	10.212586	0.156097107	0.075190567	0.00297926	0.000391799	0
55.972871	-3.351475	0.102137767	0.013529765	0.004591837	0.002824859	0
56.344534	-2.952766	0.033130494	0.009414929	0.001466276	0	0
56.3447	-2.9525	0.034511093	0.012807685	0	0	0
56.41472	38.71611	0.157730205	0.062678689	0.013766377	0.011445389	0
57.9788789	33.243615	0.187598116	0.014928193	0.011252446	0.066748316	0
58.024	33.23528	0.18114719	0.039043715	0.000357072	0.000448525	0
58.02444	33.235277	0.102676413	0.029745597	0.022972283	0.005859545	0
61.1	23.52	0.284933485	0.057581287	0.021177626	0.014596884	0
62.55	26.24	0.295416989	0.050556397	0.001007839	0.024497428	0
